School_ID,Destination_School_ID,distance
400025,610038,10092.5442
610038,400025,10092.5442
400111,610027,10093.9266
610027,400111,10093.9266
609834,610125,10094.4069
610125,609834,10094.4069
609881,610023,10094.4358
610023,609881,10094.4358
400023,610103,10098.1084
610103,400023,10098.1084
610075,610081,10098.8169
610081,610075,10098.8169
400019,609996,10099.2085
609996,400019,10099.2085
609804,609817,10100.4078
609817,609804,10100.4078
609798,610127,10101.0186
610127,609798,10101.0186
609786,609883,10101.3487
609883,609786,10101.3487
400043,610534,10102.1488
610534,400043,10102.1488
609880,610022,10102.4850
610022,609880,10102.4850
400089,610057,10103.9557
610057,400089,10103.9557
609833,610281,10104.5682
610281,609833,10104.5682
610059,610313,10104.7239
610313,610059,10104.7239
400047,609920,10106.8699
609920,400047,10106.8699
609790,610053,10108.5289
610053,609790,10108.5289
609991,610129,10108.7152
610129,609991,10108.7152
610347,610532,10109.6283
610532,610347,10109.6283
609782,610242,10109.8104
610242,609782,10109.8104
609952,610184,10112.6863
610184,609952,10112.6863
400082,610192,10113.3758
610192,400082,10113.3758
609777,609964,10114.9671
609964,609777,10114.9671
400115,610157,10116.7779
610157,400115,10116.7779
609927,610195,10117.8355
610195,609927,10117.8355
610066,610279,10119.3706
610279,610066,10119.3706
609791,610263,10122.0876
610263,609791,10122.0876
610246,610285,10122.7354
610285,610246,10122.7354
609780,610133,10126.0647
610133,609780,10126.0647
609800,610032,10126.1394
610032,609800,10126.1394
400095,610197,10126.6828
610197,400095,10126.6828
609833,610200,10126.7938
610200,609833,10126.7938
400024,609947,10128.9095
609947,400024,10128.9095
609809,609828,10129.4349
609828,609809,10129.4349
400041,610194,10131.2115
610194,400041,10131.2115
400068,610282,10131.2968
610282,400068,10131.2968
609954,610017,10131.4840
610017,609954,10131.4840
610088,610154,10134.9572
610154,610088,10134.9572
400047,609985,10135.1035
609985,400047,10135.1035
610039,610076,10135.9455
610076,610039,10135.9455
610059,610085,10137.7635
610085,610059,10137.7635
609929,609958,10140.0923
609958,609929,10140.0923
609977,610152,10140.5101
610152,609977,10140.5101
610308,610365,10140.6089
610365,610308,10140.6089
609942,609963,10141.0254
609963,609942,10141.0254
610098,610235,10141.8866
610235,610098,10141.8866
610132,610362,10142.8015
610362,610132,10142.8015
609909,609950,10144.2624
609950,609909,10144.2624
610023,610123,10145.5071
610123,610023,10145.5071
609985,610098,10146.1271
610098,609985,10146.1271
400019,610030,10147.4062
610030,400019,10147.4062
609826,609925,10147.6077
609925,609826,10147.6077
610076,610549,10147.7608
610549,610076,10147.7608
610131,610221,10149.7876
610221,610131,10149.7876
609955,610130,10150.1097
610130,609955,10150.1097
609817,610189,10150.2124
610189,609817,10150.2124
610325,610354,10150.2804
610354,610325,10150.2804
610020,610348,10150.9174
610348,610020,10150.9174
610152,610263,10151.2473
610263,610152,10151.2473
400101,609826,10151.2792
609826,400101,10151.2792
609954,610305,10153.1177
610305,609954,10153.1177
609863,610055,10153.3394
610055,609863,10153.3394
400048,610085,10155.9456
610085,400048,10155.9456
609794,609799,10156.4098
609799,609794,10156.4098
609799,610212,10156.4098
610212,609799,10156.4098
609895,610152,10156.8857
610152,609895,10156.8857
609821,610052,10157.3036
610052,609821,10157.3036
609883,610268,10157.8744
610268,609883,10157.8744
609857,610141,10158.7562
610141,609857,10158.7562
610004,610128,10158.8751
610128,610004,10158.8751
400120,610189,10159.3246
610189,400120,10159.3246
610018,610237,10160.6499
610237,610018,10160.6499
400107,609833,10160.6577
609833,400107,10160.6577
400120,609865,10160.7498
609865,400120,10160.7498
609897,610173,10161.0081
610173,609897,10161.0081
609919,610265,10162.1719
610265,609919,10162.1719
609792,610159,10163.3697
610159,609792,10163.3697
400025,609799,10165.2831
609799,400025,10165.2831
609821,610200,10165.2847
610200,609821,10165.2847
400084,609898,10165.6216
609898,400084,10165.6216
609873,610243,10165.8617
610243,609873,10165.8617
610194,610243,10166.4542
610243,610194,10166.4542
610005,610215,10168.7142
610215,610005,10168.7142
400024,610290,10170.1038
610290,400024,10170.1038
609888,609991,10170.3296
609991,609888,10170.3296
609978,610312,10170.8447
610312,609978,10170.8447
609929,610173,10172.5480
610173,609929,10172.5480
610104,610163,10173.4762
610163,610104,10173.4762
609780,610039,10173.7095
610039,609780,10173.7095
609949,610111,10173.8206
610111,609949,10173.8206
610012,610229,10173.9640
610229,610012,10173.9640
400048,609920,10174.0187
609920,400048,10174.0187
400011,609863,10176.1529
609863,400011,10176.1529
610023,610031,10177.0529
610031,610023,10177.0529
609851,610005,10177.5669
610005,609851,10177.5669
610107,610180,10178.6863
610180,610107,10178.6863
609917,609955,10180.1394
609955,609917,10180.1394
609812,610131,10180.3178
610131,609812,10180.3178
609921,610013,10180.3207
610013,609921,10180.3207
609872,610023,10180.8792
610023,609872,10180.8792
610116,610263,10183.3566
610263,610116,10183.3566
610224,610364,10184.0126
610364,610224,10184.0126
610057,610161,10184.1039
610161,610057,10184.1039
609943,610225,10184.2545
610225,609943,10184.2545
400024,610019,10184.6658
610019,400024,10184.6658
610130,610218,10185.6261
610218,610130,10185.6261
610152,610369,10186.8221
610369,610152,10186.8221
610215,610329,10188.7431
610329,610215,10188.7431
400024,400116,10190.2556
400116,400024,10190.2556
610213,610233,10190.5903
610233,610213,10190.5903
609815,610268,10190.6903
610268,609815,10190.6903
610093,610178,10191.1102
610178,610093,10191.1102
609964,610246,10191.5500
610246,609964,10191.5500
609829,610134,10191.8409
610134,609829,10191.8409
609995,610523,10192.6874
610523,609995,10192.6874
609869,609941,10193.1170
609941,609869,10193.1170
609945,610191,10193.6763
610191,609945,10193.6763
609791,609844,10193.8887
609844,609791,10193.8887
610059,610250,10194.5239
610059,610251,10194.5239
610250,610059,10194.5239
610251,610059,10194.5239
609775,609955,10196.0300
609955,609775,10196.0300
609866,609945,10196.0325
609945,609866,10196.0325
609855,609997,10196.4176
609997,609855,10196.4176
609830,610098,10197.5896
610098,609830,10197.5896
609875,610549,10197.6365
610549,609875,10197.6365
609795,609985,10199.1742
609985,609795,10199.1742
610063,610329,10200.9075
610329,610063,10200.9075
609863,610121,10202.4099
610121,609863,10202.4099
400114,610271,10202.7315
610271,400114,10202.7315
610097,610154,10202.8483
610154,610097,10202.8483
610072,610207,10203.4334
610207,610072,10203.4334
609844,609951,10204.5207
609951,609844,10204.5207
400079,400084,10204.7313
400080,400084,10204.7313
400084,400079,10204.7313
400084,400080,10204.7313
609897,610167,10205.0881
610167,609897,10205.0881
609805,610109,10205.1798
610109,609805,10205.1798
609920,610243,10209.0710
610243,609920,10209.0710
609851,610056,10209.3164
610056,609851,10209.3164
610019,610300,10209.9816
610300,610019,10209.9816
609988,610011,10210.4035
610011,609988,10210.4035
610057,610291,10210.7057
610291,610057,10210.7057
400076,609844,10211.5721
609844,400076,10211.5721
610058,610133,10212.2242
610133,610058,10212.2242
609875,610089,10212.2612
610089,609875,10212.2612
609791,610077,10212.7999
610077,609791,10212.7999
610134,610293,10216.2814
610293,610134,10216.2814
609797,610076,10217.7899
610076,609797,10217.7899
400095,609966,10219.8232
609966,400095,10219.8232
609789,610036,10221.3254
610036,609789,10221.3254
609959,610110,10221.7394
610110,609959,10221.7394
400048,609921,10222.3106
609921,400048,10222.3106
609835,609888,10222.6113
609888,609835,10222.6113
400011,610273,10222.6972
610273,400011,10222.6972
400068,610503,10222.8684
610503,400068,10222.8684
400107,609821,10223.0163
609821,400107,10223.0163
610102,610115,10223.3147
610115,610102,10223.3147
609844,610018,10223.8657
610018,609844,10223.8657
609821,610132,10225.6808
610132,609821,10225.6808
609888,610202,10226.0916
610202,609888,10226.0916
610108,610203,10227.3455
610203,610108,10227.3455
609781,610019,10227.8627
610019,609781,10227.8627
609835,609907,10228.1924
609907,609835,10228.1924
609774,610012,10229.4134
610012,609774,10229.4134
609861,610295,10230.9641
610295,609861,10230.9641
400095,610308,10231.5570
610308,400095,10231.5570
609921,610075,10231.7371
610075,609921,10231.7371
609921,609954,10232.3381
609954,609921,10232.3381
610057,610285,10232.4042
610285,610057,10232.4042
609938,610170,10234.8607
610170,609938,10234.8607
400049,609851,10235.5882
609851,400049,10235.5882
609893,610206,10235.9299
610206,609893,10235.9299
610000,610533,10236.2329
610533,610000,10236.2329
609834,609851,10236.7585
609851,609834,10236.7585
609938,609958,10236.8289
609958,609938,10236.8289
609830,609922,10237.6098
609922,609830,10237.6098
609775,609813,10238.7137
609813,609775,10238.7137
400072,609862,10239.1878
609862,400072,10239.1878
400028,610315,10239.6541
610315,400028,10239.6541
400074,609971,10239.6566
609971,400074,10239.6566
609812,610055,10243.5109
610055,609812,10243.5109
610263,610285,10244.1779
610285,610263,10244.1779
609829,609873,10244.5790
609873,609829,10244.5790
609997,610263,10244.7582
610263,609997,10244.7582
610005,610183,10245.3973
610183,610005,10245.3973
609888,610134,10247.1712
610134,609888,10247.1712
609796,610201,10248.0403
610201,609796,10248.0403
610022,610542,10248.3486
610542,610022,10248.3486
610063,610365,10248.4988
610365,610063,10248.4988
609908,610224,10248.7517
610224,609908,10248.7517
610157,610317,10249.9050
610317,610157,10249.9050
610226,610396,10250.1755
610396,610226,10250.1755
400011,610021,10250.8549
610021,400011,10250.8549
610036,610088,10251.0948
610088,610036,10251.0948
609811,610280,10251.8374
610280,609811,10251.8374
400049,610241,10252.2967
610241,400049,10252.2967
610020,610106,10252.8008
610106,610020,10252.8008
400011,400043,10253.1837
400043,400011,10253.1837
610319,610559,10253.4159
610559,610319,10253.4159
400096,610252,10253.4812
610252,400096,10253.4812
610220,610269,10253.5694
610269,610220,10253.5694
400044,609967,10253.9383
609967,400044,10253.9383
400009,610157,10254.7291
610157,400009,10254.7291
609800,610093,10257.0279
610093,609800,10257.0279
609817,610542,10257.2344
610542,609817,10257.2344
400096,610234,10257.4636
610234,400096,10257.4636
610068,610159,10258.3988
610159,610068,10258.3988
609887,610233,10258.5009
610233,609887,10258.5009
400028,609848,10258.6216
609848,400028,10258.6216
610237,610395,10258.7863
610395,610237,10258.7863
610114,610167,10260.0152
610167,610114,10260.0152
610142,610173,10260.6610
610173,610142,10260.6610
609866,610363,10260.7731
610363,609866,10260.7731
400050,400089,10261.1384
400089,400050,10261.1384
610029,610101,10261.1486
610101,610029,10261.1486
609913,609964,10261.5310
609964,609913,10261.5310
400060,609804,10262.9005
609804,400060,10262.9005
609883,610066,10263.8944
610066,609883,10263.8944
609908,610082,10264.6929
610082,609908,10264.6929
609935,610171,10265.4628
610171,609935,10265.4628
400041,610313,10265.5027
610313,400041,10265.5027
609884,610046,10266.2918
610046,609884,10266.2918
609815,610002,10266.7082
610002,609815,10266.7082
609967,610123,10266.8540
610123,609967,10266.8540
609910,610089,10267.4835
610089,609910,10267.4835
609817,609976,10268.3027
609976,609817,10268.3027
610033,610136,10268.4230
610136,610033,10268.4230
609881,610134,10268.4956
610134,609881,10268.4956
609844,609947,10270.0396
609947,609844,10270.0396
609790,609897,10270.2131
609897,609790,10270.2131
610177,610534,10270.2257
610534,610177,10270.2257
609987,610217,10270.6355
610217,609987,10270.6355
400111,610521,10271.1275
610521,400111,10271.1275
609777,610126,10271.1643
610126,609777,10271.1643
609863,610023,10272.1895
610023,609863,10272.1895
610012,610308,10274.3134
610308,610012,10274.3134
609872,609952,10275.2123
609952,609872,10275.2123
610234,610549,10275.2771
610549,610234,10275.2771
400048,610017,10275.5552
610017,400048,10275.5552
609782,610059,10276.1200
610059,609782,10276.1200
609887,609916,10276.6398
609887,610530,10276.6398
609916,609887,10276.6398
610530,609887,10276.6398
610101,610107,10276.7382
610107,610101,10276.7382
609949,610533,10277.4706
610533,609949,10277.4706
400050,609929,10278.1900
609929,400050,10278.1900
610194,610257,10279.0723
610257,610194,10279.0723
400040,610023,10279.4536
610023,400040,10279.4536
609789,610046,10279.5214
610046,609789,10279.5214
609917,610066,10280.3823
610066,609917,10280.3823
610066,610102,10280.7489
610102,610066,10280.7489
610067,610226,10280.8566
610226,610067,10280.8566
610365,610548,10281.2117
610548,610365,10281.2117
609803,610059,10281.3774
610059,609803,10281.3774
609866,610325,10283.5203
610325,609866,10283.5203
400029,609969,10284.8635
609969,400029,10284.8635
609806,609916,10285.4748
609806,610530,10285.4748
609916,609806,10285.4748
610530,609806,10285.4748
400043,609872,10285.9674
609872,400043,10285.9674
609902,610176,10286.7078
610176,609902,10286.7078
610070,610191,10287.4737
610191,610070,10287.4737
609854,610177,10287.8633
610177,609854,10287.8633
610075,610197,10288.6743
610197,610075,10288.6743
610136,610320,10289.2106
610136,610210,10289.2106
610210,610136,10289.2106
610320,610136,10289.2106
610033,610094,10289.3476
610094,610033,10289.3476
610108,610239,10289.7787
610239,610108,10289.7787
400011,610056,10290.5570
610056,400011,10290.5570
400115,609805,10291.3918
609805,400115,10291.3918
609779,610011,10291.8730
610011,609779,10291.8730
610075,610271,10292.1155
610271,610075,10292.1155
609863,610534,10292.1853
610534,609863,10292.1853
400011,400049,10293.2581
400049,400011,10293.2581
609835,610348,10293.9794
610348,609835,10293.9794
609844,610299,10294.2619
610299,609844,10294.2619
610056,610241,10295.7896
610241,610056,10295.7896
609949,610051,10295.8323
610051,609949,10295.8323
609952,610329,10297.2136
610329,609952,10297.2136
609828,610250,10297.4000
609828,610251,10297.4000
610250,609828,10297.4000
610251,609828,10297.4000
609993,610077,10297.7085
610077,609993,10297.7085
610010,610363,10297.9886
610363,610010,10297.9886
609939,610003,10298.0798
610003,609939,10298.0798
609873,610353,10299.5780
610353,609873,10299.5780
400146,609968,10300.2601
609968,400146,10300.2601
610180,610336,10301.0427
610180,610232,10301.0427
610232,610180,10301.0427
610336,610180,10301.0427
400046,610125,10301.2704
610125,400046,10301.2704
610125,610254,10301.2704
610254,610125,10301.2704
400027,610010,10301.8249
610010,400027,10301.8249
610235,610539,10302.1664
610539,610235,10302.1664
609853,610059,10302.4320
610059,609853,10302.4320
610160,610364,10302.9098
610364,610160,10302.9098
609867,610405,10303.0229
610405,609867,10303.0229
609896,610044,10305.8386
610044,609896,10305.8386
610197,610271,10309.2598
610271,610197,10309.2598
609827,610004,10309.2836
610004,609827,10309.2836
610185,610291,10310.3617
610291,610185,10310.3617
609975,610154,10310.7169
610154,609975,10310.7169
610016,610027,10311.2588
610027,610016,10311.2588
400060,610242,10312.8153
610242,400060,10312.8153
609996,610075,10312.8284
610075,609996,10312.8284
609924,610086,10313.5313
610086,609924,10313.5313
400040,400068,10313.9690
400068,400040,10313.9690
609900,610176,10314.3323
610176,609900,10314.3323
400082,609896,10315.4454
609896,400082,10315.4454
609958,610215,10316.2616
610215,609958,10316.2616
609910,609968,10317.1124
609968,609910,10317.1124
400041,610000,10319.2102
610000,400041,10319.2102
609863,610154,10319.5689
610154,609863,10319.5689
610068,610282,10320.0828
610282,610068,10320.0828
610217,610319,10320.5542
610319,610217,10320.5542
609820,610187,10320.5851
610187,609820,10320.5851
610034,610125,10320.5943
610125,610034,10320.5943
400116,610233,10321.1955
610233,400116,10321.1955
400011,609835,10322.3630
609835,400011,10322.3630
400039,610106,10322.6755
610106,400039,10322.6755
610163,610230,10323.1090
610230,610163,10323.1090
400146,609907,10323.2131
609907,400146,10323.2131
610003,610152,10324.1018
610152,610003,10324.1018
400071,610173,10324.3122
610173,400071,10324.3122
400027,609789,10324.3307
609789,400027,10324.3307
609854,610365,10325.3472
610365,609854,10325.3472
609907,610031,10325.4129
610031,609907,10325.4129
609777,609891,10325.5110
609891,609777,10325.5110
609789,610192,10327.7528
610192,609789,10327.7528
610047,610263,10328.7784
610263,610047,10328.7784
610002,610281,10329.6316
610281,610002,10329.6316
609782,609875,10330.4088
609875,609782,10330.4088
400039,610100,10330.5292
610100,400039,10330.5292
610066,610366,10330.9074
610366,610066,10330.9074
400049,610055,10331.6426
610055,400049,10331.6426
610009,610081,10331.7939
610081,610009,10331.7939
609880,610127,10333.3690
610127,609880,10333.3690
609990,610075,10333.9354
610075,609990,10333.9354
610108,610265,10335.2474
610265,610108,10335.2474
609888,610329,10335.2767
610329,609888,10335.2767
609790,609807,10335.3830
609807,609790,10335.3830
610048,610229,10335.4196
610229,610048,10335.4196
609873,610329,10335.6630
610329,609873,10335.6630
610055,610056,10335.8163
610056,610055,10335.8163
400045,610027,10336.5476
610027,400045,10336.5476
609881,610273,10336.5776
610273,609881,10336.5776
609966,610504,10337.1920
610504,609966,10337.1920
400047,610107,10338.4804
610107,400047,10338.4804
610308,610534,10338.7670
610534,610308,10338.7670
609981,610120,10338.8821
610120,609981,10338.8821
610065,610103,10338.9026
610103,610065,10338.9026
609950,610131,10341.3044
610131,609950,10341.3044
610046,610235,10344.4188
610235,610046,10344.4188
609790,610109,10344.9087
610109,609790,10344.9087
609985,610100,10345.3018
610100,609985,10345.3018
400047,610060,10345.9691
610060,400047,10345.9691
610013,610017,10346.3649
610017,610013,10346.3649
609963,610269,10346.8653
610269,609963,10346.8653
609887,610178,10347.1639
610178,609887,10347.1639
610077,610148,10349.2989
610148,610077,10349.2989
610024,610293,10350.3657
610293,610024,10350.3657
609922,609975,10350.6220
609975,609922,10350.6220
609861,610128,10351.8013
610128,609861,10351.8013
610142,610146,10356.9024
610146,610142,10356.9024
400114,610023,10357.3341
610023,400114,10357.3341
610098,610348,10357.9699
610348,610098,10357.9699
609812,610015,10358.8128
610015,609812,10358.8128
610195,610362,10358.8363
610362,610195,10358.8363
400019,609964,10359.0761
609964,400019,10359.0761
609963,610138,10359.1898
610138,609963,10359.1898
609884,610179,10359.4092
610179,609884,10359.4092
610152,610312,10360.7194
610312,610152,10360.7194
610010,610242,10361.0846
610242,610010,10361.0846
400083,610243,10361.0896
610243,400083,10361.0896
400047,400083,10362.5217
400083,400047,10362.5217
609790,610396,10365.5308
610396,609790,10365.5308
609941,610109,10365.9359
610109,609941,10365.9359
609795,610241,10366.1123
610241,609795,10366.1123
400048,610184,10366.5814
610184,400048,10366.5814
400031,610053,10366.5931
610053,400031,10366.5931
609966,610055,10368.3305
610055,609966,10368.3305
400107,610281,10368.6568
610281,400107,10368.6568
400024,610173,10370.0573
610173,400024,10370.0573
400024,610053,10373.2417
610053,400024,10373.2417
609900,610199,10374.1905
610199,609900,10374.1905
609955,610223,10374.2024
610223,609955,10374.2024
610054,610193,10375.0422
610193,610054,10375.0422
609780,610138,10375.5922
610138,609780,10375.5922
609835,609985,10376.3592
609985,609835,10376.3592
610017,610075,10377.7418
610075,610017,10377.7418
609997,610238,10378.1924
610238,609997,10378.1924
610174,610226,10378.2703
610226,610174,10378.2703
609973,610017,10379.4227
610017,609973,10379.4227
609842,609997,10380.0243
609997,609842,10380.0243
609964,610317,10381.6953
610317,609964,10381.6953
609927,610109,10382.8158
610109,609927,10382.8158
610157,610291,10383.3971
610291,610157,10383.3971
609921,610319,10383.7402
610319,609921,10383.7402
609997,610347,10385.5852
610347,609997,10385.5852
610023,610503,10385.6381
610503,610023,10385.6381
610173,610213,10385.7280
610213,610173,10385.7280
610243,610313,10385.8227
610313,610243,10385.8227
609903,610096,10385.9076
610096,609903,10385.9076
609987,610232,10386.5355
609987,610336,10386.5355
610232,609987,10386.5355
610336,609987,10386.5355
609989,610320,10386.8559
609989,610210,10386.8559
610210,609989,10386.8559
610320,609989,10386.8559
609789,610039,10387.0988
610039,609789,10387.0988
609972,610039,10387.2882
610039,609972,10387.2882
609835,610073,10390.3334
610073,609835,10390.3334
400112,609981,10390.5323
609981,400112,10390.5323
610065,610143,10391.2406
610143,610065,10391.2406
400048,609872,10391.2755
609872,400048,10391.2755
610085,610138,10391.4007
610138,610085,10391.4007
400045,610280,10391.4407
610280,400045,10391.4407
610124,610152,10391.4409
610152,610124,10391.4409
400112,609993,10391.9283
609993,400112,10391.9283
609780,609910,10392.7303
609910,609780,10392.7303
610076,610106,10393.2667
610106,610076,10393.2667
610200,610281,10393.7603
610281,610200,10393.7603
610015,610308,10395.0484
610308,610015,10395.0484
609837,609951,10395.5415
609951,609837,10395.5415
400043,610257,10395.7932
610257,400043,10395.7932
609968,609975,10396.3051
609975,609968,10396.3051
609793,609947,10396.6191
609947,609793,10396.6191
609819,609977,10396.7745
609977,609819,10396.7745
609966,610548,10398.7466
610548,609966,10398.7466
609909,609938,10399.5904
609938,609909,10399.5904
609803,609852,10399.6364
609852,609803,10399.6364
609925,610031,10402.4955
610031,609925,10402.4955
609885,609913,10403.3741
609913,609885,10403.3741
610177,610243,10403.6766
610243,610177,10403.6766
400096,610177,10405.4318
610177,400096,10405.4318
400029,609916,10406.8979
400029,610530,10406.8979
609916,400029,10406.8979
610530,400029,10406.8979
610067,610120,10407.4843
610120,610067,10407.4843
610240,610257,10407.7736
610257,610240,10407.7736
610095,610342,10408.6564
610342,610095,10408.6564
609959,610075,10410.4416
610075,609959,10410.4416
609805,609971,10410.8094
609971,609805,10410.8094
609909,609964,10411.3935
609964,609909,10411.3935
609827,610368,10412.6687
610368,609827,10412.6687
609867,610231,10412.7243
610231,609867,10412.7243
609896,610012,10413.2032
610012,609896,10413.2032
609920,610317,10413.2541
610317,609920,10413.2541
610088,610138,10413.3813
610138,610088,10413.3813
400024,400115,10413.4217
400115,400024,10413.4217
609913,610396,10413.7607
610396,609913,10413.7607
609968,610092,10413.9732
610092,609968,10413.9732
400043,609797,10415.2565
609797,400043,10415.2565
400060,609779,10415.4774
609779,400060,10415.4774
400114,609780,10416.1598
609780,400114,10416.1598
610089,610111,10416.2439
610111,610089,10416.2439
610095,610138,10416.6406
610138,610095,10416.6406
609793,610237,10416.7219
610237,609793,10416.7219
610076,610133,10417.1230
610133,610076,10417.1230
609855,610108,10417.6788
610108,609855,10417.6788
609963,610038,10417.6803
610038,609963,10417.6803
400023,610171,10418.1449
610171,400023,10418.1449
609919,609951,10418.3844
609951,609919,10418.3844
400082,609803,10419.2506
609803,400082,10419.2506
609809,610097,10419.5411
610097,609809,10419.5411
609907,610092,10419.5430
610092,609907,10419.5430
400084,609829,10419.5670
609829,400084,10419.5670
609986,610174,10419.6127
610174,609986,10419.6127
610342,610534,10419.7148
610534,610342,10419.7148
609773,610048,10421.0510
610048,609773,10421.0510
610040,610145,10422.0378
610145,610040,10422.0378
610112,610246,10423.4606
610246,610112,10423.4606
400101,609964,10423.5159
609964,400101,10423.5159
610056,610131,10423.8020
610131,610056,10423.8020
609782,610363,10423.9260
610363,609782,10423.9260
610010,610070,10424.6177
610070,610010,10424.6177
609932,610199,10424.9643
610199,609932,10424.9643
610062,610167,10425.2533
610167,610062,10425.2533
609985,610243,10427.2854
610243,609985,10427.2854
609812,609872,10427.2873
609872,609812,10427.2873
609913,609993,10428.6690
609993,609913,10428.6690
610161,610233,10430.1072
610233,610161,10430.1072
610051,610106,10432.9799
610106,610051,10432.9799
400048,610240,10433.4459
610240,400048,10433.4459
610044,610282,10433.7493
610282,610044,10433.7493
609876,610239,10434.6611
610239,609876,10434.6611
609883,609955,10435.4185
609955,609883,10435.4185
609978,610188,10437.4020
610188,609978,10437.4020
609855,610120,10437.4349
610120,609855,10437.4349
609954,610252,10439.2356
610252,609954,10439.2356
400019,610175,10439.4349
610175,400019,10439.4349
610055,610197,10441.1906
610197,610055,10441.1906
609979,609990,10443.8283
609990,609979,10443.8283
610081,610329,10444.0879
610329,610081,10444.0879
609813,609885,10444.6503
609885,609813,10444.6503
610005,610017,10445.2612
610017,610005,10445.2612
400076,609837,10445.7336
609837,400076,10445.7336
610051,610159,10446.3698
610159,610051,10446.3698
609779,610196,10447.0127
610196,609779,10447.0127
610153,610268,10447.8922
610268,610153,10447.8922
609928,610142,10448.0881
610142,609928,10448.0881
610274,610405,10448.1500
610405,610274,10448.1500
609887,610350,10449.2884
610350,609887,10449.2884
609857,609875,10449.2984
609875,609857,10449.2984
609835,609975,10449.7541
609975,609835,10449.7541
400111,610298,10450.1186
610298,400111,10450.1186
610038,610119,10450.2269
610119,610038,10450.2269
400111,609971,10450.2531
609971,400111,10450.2531
609885,610223,10451.1094
610223,609885,10451.1094
609806,610350,10451.6171
610350,609806,10451.6171
609859,610209,10452.1990
610209,609859,10452.1990
609971,610266,10452.3585
610266,609971,10452.3585
609901,610182,10452.6198
610182,609901,10452.6198
609904,610194,10453.8593
610194,609904,10453.8593
610133,610274,10454.7716
610274,610133,10454.7716
610201,610533,10455.3375
610533,610201,10455.3375
610000,610293,10455.8023
610293,610000,10455.8023
400076,609919,10456.7223
609919,400076,10456.7223
609805,610207,10457.0760
610207,609805,10457.0760
609900,610128,10457.1836
610128,609900,10457.1836
400040,610017,10458.1064
610017,400040,10458.1064
609859,610220,10458.3933
610220,609859,10458.3933
610176,610362,10458.9608
610362,610176,10458.9608
400050,610037,10459.5887
610037,400050,10459.5887
610210,610243,10459.6560
610243,610320,10459.6560
610243,610210,10459.6560
610320,610243,10459.6560
609833,610193,10459.8070
610193,609833,10459.8070
400049,610131,10459.9173
610131,400049,10459.9173
610192,610282,10461.6476
610282,610192,10461.6476
400075,609781,10461.6667
609781,400075,10461.6667
609967,610216,10463.1155
610216,609967,10463.1155
609961,610316,10464.6080
610316,609961,10464.6080
610150,610238,10464.7968
610238,610150,10464.7968
610172,610265,10466.0377
610265,610172,10466.0377
400039,400095,10466.4472
400095,400039,10466.4472
400082,610355,10467.0842
610355,400082,10467.0842
609866,610136,10467.2637
610136,609866,10467.2637
610271,610548,10467.4103
610548,610271,10467.4103
609916,610268,10467.4725
610268,609916,10467.4725
610268,610530,10467.4725
610530,610268,10467.4725
400039,610243,10467.7149
610243,400039,10467.7149
609881,610100,10469.2259
610100,609881,10469.2259
610520,610549,10469.5425
610549,610520,10469.5425
400019,610173,10470.4640
610173,400019,10470.4640
610225,610368,10470.7143
610368,610225,10470.7143
609906,610221,10470.7244
610221,609906,10470.7244
609907,610021,10472.0353
610021,609907,10472.0353
610194,610282,10473.3572
610282,610194,10473.3572
610034,610329,10474.1439
610329,610034,10474.1439
610075,610134,10474.2868
610134,610075,10474.2868
609850,610038,10475.7451
610038,609850,10475.7451
610067,610291,10476.1823
610291,610067,10476.1823
609944,610219,10477.1065
610219,609944,10477.1065
609873,610121,10477.8680
610121,609873,10477.8680
609974,610269,10478.4704
610269,609974,10478.4704
609888,610240,10479.0676
610240,609888,10479.0676
610115,610142,10479.1337
610142,610115,10479.1337
400040,400069,10479.7038
400069,400040,10479.7038
610112,610213,10481.0576
610213,610112,10481.0576
609828,610308,10481.5955
610308,609828,10481.5955
609958,610319,10482.0473
610319,609958,10482.0473
400076,610126,10482.0576
610126,400076,10482.0576
609792,609803,10482.0857
609803,609792,10482.0857
609912,610099,10482.1251
610099,609912,10482.1251
610032,610176,10482.4332
610176,610032,10482.4332
610100,610533,10483.2830
610533,610100,10483.2830
609786,610281,10483.3420
610281,609786,10483.3420
609819,610265,10483.4648
610265,609819,10483.4648
609867,609920,10484.2901
609920,609867,10484.2901
609913,610226,10484.6795
610226,609913,10484.6795
609826,609909,10485.6601
609909,609826,10485.6601
609887,610102,10486.5895
610102,609887,10486.5895
610148,610170,10486.7901
610170,610148,10486.7901
609773,610189,10487.3017
610189,609773,10487.3017
609793,609883,10488.9029
609883,609793,10488.9029
609926,610520,10489.6190
610520,609926,10489.6190
609811,610218,10489.8033
610218,609811,10489.8033
610037,610174,10490.4467
610174,610037,10490.4467
400081,609979,10490.5187
609979,400081,10490.5187
610171,610281,10491.8687
610281,610171,10491.8687
400048,609881,10491.9013
609881,400048,10491.9013
610235,610367,10492.2245
610367,610235,10492.2245
609991,610257,10492.7760
610257,609991,10492.7760
610216,610395,10493.3213
610395,610216,10493.3213
609820,610325,10494.1629
610325,609820,10494.1629
400083,609954,10494.1719
609954,400083,10494.1719
610313,610549,10495.7670
610549,610313,10495.7670
400115,609839,10495.8118
609839,400115,10495.8118
610290,610298,10497.5300
610298,610290,10497.5300
400011,400083,10497.8944
400083,400011,10497.8944
609950,610125,10498.3407
